1255797;{'Publicado em 30 de abril de 2025'};{'EDITAL'};{'SIMONE STÜLP'}
1254822;{'Publicado em 29 de abril de 2025'};{'PORTARIA Nº 025/2025'};set()
1255202;{'Publicado em 29 de abril de 2025'};{'RESOLUÇÃO'};{'EDUARDO LEITE'}
1253649;{'Publicado em 28 de abril de 2025'};{'ATOS ADMINISTRATIVOS'};{'GIORDANO BRUNO TASSI', 'MARCO ANTÔNIO LOPES PEIXOTO'}
1253366;{'Publicado em 28 de abril de 2025'};{'DEMONSTRAÇÃO CONTÁBIL'};{'EDIR PEDRO DOMENEGHINI', 'MARCOS BRUM PEIXOTO'}
1250383;{'Publicado em 17 de abril de 2025'};{'AVISO DE LICITAÇÃO'};set()
1246883;{'Publicado em 14 de abril de 2025'};{'PORTARIA'};{'SANDRO LUCIANO CARON DE MORAES'}
1248358;{'Publicado em 14 de abril de 2025'};{'RESOLUÇÃO'};{'PEDRO MACIEL CAPELUPPI'}
1245964;{'Publicado em 10 de abril de 2025'};{'PREGÃO ELETRÔNICO'};{'NILTON LEONEL ARNECKE MARIA', 'ALINE CORRÊA LOVATTO'}
1243739;{'Publicado em 7 de abril de 2025'};{'PREGÃO ELETRÔNICO'};{'NILTON LEONEL ARNECKE MARIA', 'ALINE CORRÊA LOVATTO'}
1242635;{'Publicado em 4 de abril de 2025'};{'EDITAL'};set()
1241424;{'Publicado em 2 de abril de 2025'};{'AUTORIZAÇÃO DE USO'};{'DANIELLE CALAZANS'}
1238185;{'Publicado em 27 de março de 2025'};{'SÚMULA'};{'LUIZ CARLOS CAIO TOMAZELI'}
1237021;{'Publicado em 25 de março de 2025'};{'PARCIAL'};{'EDUARDO LEITE'}
1235460;{'Publicado em 24 de março de 2025'};{'RESOLUÇÃO'};{'PEDRO MACIEL CAPELUPPI'}
1234124;{'Publicado em 20 de março de 2025'};{'ATOS ADMINISTRATIVOS'};{'FELIPE MOREIRA CRUZEIRO'}
1227832;{'Publicado em 20 de março de 2025'};{'AFASTAMENTO'};{'SANDRO LUCIANO CARON DE MORAES'}
1227830;{'Publicado em 20 de março de 2025'};{'AFASTAMENTO'};{'SANDRO LUCIANO CARON DE MORAES'}
1231166;{'Publicado em 17 de março de 2025'};{'ATOS ADMINISTRATIVOS'};{'RENATO DAS CHAGAS E SILVA'}
1229424;{'Publicado em 13 de março de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1229108;{'Publicado em 12 de março de 2025'};{'DECRETO'};{'EDUARDO LEITE'}
1227747;{'Publicado em 11 de março de 2025'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1226631;{'Publicado em 7 de março de 2025'};{'SÚMULA'};{'GUSTAVO PAIM', 'LUIZ GUSTAVO BORGES CARNELOS'}
1226630;{'Publicado em 7 de março de 2025'};{'RESOLUÇÃO'};{'EDUARDO LEITE'}
1223948;{'Publicado em 27 de fevereiro de 2025'};{'CONVÊNIO'};{'CLAIR TOMÉ KUHN'}
1221678;{'Publicado em 24 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1221675;{'Publicado em 24 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1221674;{'Publicado em 24 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1221672;{'Publicado em 24 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1219750;{'Publicado em 21 de fevereiro de 2025'};{'CONTRATO'};{'BEATRIZ HELENA MIRANDA ARAUJO'}
1218125;{'Publicado em 18 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1217160;{'Publicado em 14 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1217159;{'Publicado em 14 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1217153;{'Publicado em 14 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1217138;{'Publicado em 14 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1217122;{'Publicado em 14 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1216166;{'Publicado em 13 de fevereiro de 2025'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1215452;{'Publicado em 11 de fevereiro de 2025'};{'RESOLUÇÃO'};{'GABRIEL RIBEIRO FAJARDO', 'PEDRO MACIEL CAPELUPPI'}
1213879;{'Publicado em 6 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1213622;{'Publicado em 6 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1213467;{'Publicado em 6 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'SIMONE STÜLP', 'ODIR ANTÔNIO DELLAGOSTIN'}
1212197;{'Publicado em 4 de fevereiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1209176;{'Publicado em 23 de janeiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1208476;{'Publicado em 21 de janeiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1208283;{'Publicado em 20 de janeiro de 2025'};{'ATOS ADMINISTRATIVOS'};{'MARJORIE KAUFFMANN'}
1208227;{'Publicado em 20 de janeiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1205091;{'Publicado em 17 de janeiro de 2025'};{'NOTIFICAÇÃO'};{'BEATRIZ HELENA MIRANDA ARAUJO'}
1207240;{'Publicado em 15 de janeiro de 2025'};{'CONTRATO'};{'FERNANDO ANTÔNIO SODRÉ DE OLIVEIRA'}
1206282;{'Publicado em 13 de janeiro de 2025'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1206513;{'Publicado em 13 de janeiro de 2025'};{'BOLETIM'};{'MARCELO DOS SANTOS FRIZZO', 'EDUARDO CUNHA DA COSTA'}
1206112;{'Publicado em 13 de janeiro de 2025'};{'LICITAÇÕES'};set()
1204369;{'Publicado em 8 de janeiro de 2025'};{'CONTRATO'};{'ANA PAULA SALLES', 'EDUARDO CUNHA DA COSTA'}
1204224;{'Publicado em 8 de janeiro de 2025'};{'MINUTA PE 01. E 02.2024'};set()
1203868;{'Publicado em 8 de janeiro de 2025'};{'PUBLICAÇÃO DE EXTRATO DE CONTRATO'};set()
1203978;{'Publicado em 7 de janeiro de 2025'};{'ATOS ADMINISTRATIVOS'};{'RENATO DAS CHAGAS E SILVA'}
1203867;{'Publicado em 7 de janeiro de 2025'};{'PUBLICAÇÃO DE INEXIGIBILIDADE DE LICITAÇÃO'};set()
1203852;{'Publicado em 6 de janeiro de 2025'};{'ATOS ADMINISTRATIVOS'};{'MARJORIE KAUFFMANN'}
1203370;{'Publicado em 6 de janeiro de 2025'};{'CONTRATO'};{'BEATRIZ HELENA MIRANDA ARAUJO'}
1181279;{'Publicado em 30 de dezembro de 2024'};{'PORTARIA'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1180981;{'Publicado em 27 de dezembro de 2024'};{'ORDINÁRIA'};{'EDUARDO LEITE'}
1180809;{'Publicado em 27 de dezembro de 2024'};{'RESOLUÇÃO'};{'PERICLES STEHMANN NUNES', 'ARITA GILDA HÜBNER BERGMANN'}
1179096;{'Publicado em 20 de dezembro de 2024'};{'RESOLUÇÃO'};{'PERICLES STEHMANN NUNES', 'ARITA GILDA HÜBNER BERGMANN'}
1177960;{'Publicado em 18 de dezembro de 2024'};{'CONTRATO'};{'BEATRIZ HELENA MIRANDA ARAUJO'}
1177799;{'Publicado em 18 de dezembro de 2024'};{'CONTRATO'};{'BEATRIZ HELENA MIRANDA ARAUJO'}
1177299;{'Publicado em 17 de dezembro de 2024'};{'DISPENSA'};{'FERNANDO ANTÔNIO SODRÉ DE OLIVEIRA', 'ROBERTA MARIANA BERTOLDO DA SILVA'}
1176383;{'Publicado em 13 de dezembro de 2024'};{'RESOLUÇÃO'};{'PERICLES STEHMANN NUNES', 'ARITA GILDA HÜBNER BERGMANN'}
1175547;{'Publicado em 12 de dezembro de 2024'};{'DISPENSA POR JUSTIFICATIVA'};set()
1174680;{'Publicado em 11 de dezembro de 2024'};{'AFASTAMENTO'};{'MARJORIE KAUFFMANN'}
1174817;{'Publicado em 10 de dezembro de 2024'};{'CONVÊNIO'};{'CLAIR TOMÉ KUHN'}
1174189;{'Publicado em 9 de dezembro de 2024'};{'CONCURSO'};{'BEATRIZ HELENA MIRANDA ARAUJO'}
1174473;{'Publicado em 6 de dezembro de 2024'};{'CONVÊNIOS'};{'GILMAR TADEU DO NASCIMENTO FONSECA', 'ARITA GILDA HÜBNER BERGMANN'}
1173980;{'Publicado em 6 de dezembro de 2024'};{'DECRETO'};{'EDUARDO LEITE'}
1173682;{'Publicado em 6 de dezembro de 2024'};{'EDITAL'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1173274;{'Publicado em 5 de dezembro de 2024'};{'AFASTAMENTO'};{'CORONEL QOEM LUCIANO CHAVES BOEIRA'}
1173273;{'Publicado em 5 de dezembro de 2024'};{'AFASTAMENTO'};{'CORONEL QOEM LUCIANO CHAVES BOEIRA'}
1171546;{'Publicado em 2 de dezembro de 2024'};{'ATOS ADMINISTRATIVOS'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1171669;{'Publicado em 2 de dezembro de 2024'};{'CONTRATO'};{'CORONEL QOEM LUCIANO CHAVES BOEIRA', 'CORONEL QOEM LEANDRO MAUAT DA SILVA'}
1170683;{'Publicado em 28 de novembro de 2024'};{'SÚMULA'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1170674;{'Publicado em 28 de novembro de 2024'};{'SÚMULA'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1170804;{'Publicado em 28 de novembro de 2024'};{'EDITAL'};{'BEATRIZ HELENA MIRANDA ARAUJO'}
1170785;{'Publicado em 28 de novembro de 2024'};{'RESOLUÇÃO'};{'PERICLES STEHMANN NUNES', 'ARITA GILDA HÜBNER BERGMANN'}
1170508;{'Publicado em 27 de novembro de 2024'};{'CONTRATO'};{'ARITA GILDA HÜBNER BERGMANN'}
1170568;{'Publicado em 27 de novembro de 2024'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1169140;{'Publicado em 25 de novembro de 2024'};{'CONTRATO'};{'ARITA GILDA HÜBNER BERGMANN'}
1168758;{'Publicado em 22 de novembro de 2024'};{'CONTRATO'};{'IZABEL CHRISTINA COTTA MATTE'}
1168340;{'Publicado em 21 de novembro de 2024'};{'COMUNICADOS'};{'RODRIGO WARLET MACHADO'}
1167335;{'Publicado em 19 de novembro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1166995;{'Publicado em 19 de novembro de 2024'};{'RESOLUÇÃO'};{'DANIELLE CALAZANS'}
1167985;{'Publicado em 19 de novembro de 2024'};{'RESOLUÇÕES'};{'GABRIEL RIBEIRO FAJARDO', 'PEDRO MACIEL CAPELUPPI'}
1166740;{'Publicado em 18 de novembro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1166676;{'Publicado em 18 de novembro de 2024'};{'ATOS ADMINISTRATIVOS'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1166072;{'Publicado em 14 de novembro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1165179;{'Publicado em 12 de novembro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1164316;{'Publicado em 11 de novembro de 2024'};{'PUBLICAÇÃO PARA O DIA 11/11/2024'};set()
1164073;{'Publicado em 8 de novembro de 2024'};{'AFASTAMENTO'};{'DANIELLE CALAZANS'}
1163250;{'Publicado em 6 de novembro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1163249;{'Publicado em 6 de novembro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1161577;{'Publicado em 31 de outubro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1162034;{'Publicado em 31 de outubro de 2024'};{'PORTARIAS'};{'ARITA GILDA HÜBNER BERGMANN'}
1161388;{'Publicado em 31 de outubro de 2024'};{'RESOLUÇÃO'};{'GABRIEL RIBEIRO FAJARDO', 'PEDRO MACIEL CAPELUPPI'}
1162037;{'Publicado em 31 de outubro de 2024'};{'RESOLUÇÕES'};{'DANIELLE CALAZANS'}
1159718;{'Publicado em 25 de outubro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1159351;{'Publicado em 25 de outubro de 2024'};{'PUBLICAÇÃO PARA O DIA 25/10/2024'};set()
1159150;{'Publicado em 24 de outubro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1158268;{'Publicado em 22 de outubro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1158054;{'Publicado em 22 de outubro de 2024'};{'CONTRATO'};{'CEL PM - CLAUDIO DOS SANTOS FEOLI', 'REGINALDO LUCIANO SILVEIRA- TEN CEL QOEM'}
1156622;{'Publicado em 17 de outubro de 2024'};{'ATOS ADMINISTRATIVOS'};{'BEATRIZ HELENA MIRANDA ARAUJO', 'RAFAEL CRAMER BALLE'}
1153764;{'Publicado em 9 de outubro de 2024'};{'SÚMULA'};{'VILSON LUIZ COVATTI'}
1153375;{'Publicado em 8 de outubro de 2024'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'BEATRIZ HELENA MIRANDA ARAUJO'}
1153371;{'Publicado em 8 de outubro de 2024'};{'PORTARIA'};{'BEATRIZ HELENA MIRANDA ARAUJO'}
1152832;{'Publicado em 7 de outubro de 2024'};{'EDITAL'};{'BEATRIZ HELENA MIRANDA ARAUJO'}
1152026;{'Publicado em 4 de outubro de 2024'};{'SÚMULA DE CONTRATO E NOMEAÇÃO DOS GESTORES'};set()
1152388;{'Publicado em 4 de outubro de 2024'};{'DECRETO'};{'EDUARDO LEITE'}
1151841;{'Publicado em 3 de outubro de 2024'};{'SÚMULA'};{'DARKO RODRIGUES BUFOLIN', 'PRICILLA MARIA SANTANA'}
1151621;{'Publicado em 3 de outubro de 2024'};{'EDITAL'};{'MARCELO DOS SANTOS FRIZZO', 'EDUARDO CUNHA DA COSTA'}
1151627;{'Publicado em 3 de outubro de 2024'};{'AFASTAMENTO'};{'BRUNO SILVEIRA', 'DANIELLE CALAZANS'}
1151036;{'Publicado em 2 de outubro de 2024'};{'SÚMULA'};{'CORONEL QOEM LUCIANO CHAVES BOEIRA'}
1150488;{'Publicado em 30 de setembro de 2024'};{'SÚMULA'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1149922;{'Publicado em 30 de setembro de 2024'};{'EDITAL 095'};set()
1149783;{'Publicado em 27 de setembro de 2024'};{'SÚMULA'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1149764;{'Publicado em 27 de setembro de 2024'};{'AFASTAMENTO'};{'SANDRO LUCIANO CARON DE MORAES'}
1149762;{'Publicado em 27 de setembro de 2024'};{'AFASTAMENTO'};{'SANDRO LUCIANO CARON DE MORAES'}
1149761;{'Publicado em 27 de setembro de 2024'};{'AFASTAMENTO'};{'SANDRO LUCIANO CARON DE MORAES'}
1149520;{'Publicado em 27 de setembro de 2024'};{'AFASTAMENTO'};{'SANDRO LUCIANO CARON DE MORAES'}
1149330;{'Publicado em 27 de setembro de 2024'};{'TERMO DE DISPENSA 019/2024'};set()
1148094;{'Publicado em 25 de setembro de 2024'};{'EXTRATO DE CONTRATO N 496 2024'};set()
1148090;{'Publicado em 25 de setembro de 2024'};{'DECRETO DE DESAPROPRIAÇÃO'};set()
1147661;{'Publicado em 24 de setembro de 2024'};{'TERMO DE DISPENSA DE LICITAÇÃO'};set()
1147632;{'Publicado em 23 de setembro de 2024'};{'DECRETO'};{'EDUARDO LEITE'}
1146866;{'Publicado em 19 de setembro de 2024'};{'SÚMULA'};{'GILMOR DOS SANTOS BORGES', 'CRISTIANO PINTO KLINGER'}
1146031;{'Publicado em 18 de setembro de 2024'};{'AVISO ABERTURA DISPENSA ELETRÔNICA 048 2024'};set()
1146188;{'Publicado em 18 de setembro de 2024'};{'PORTARIA'};{'PRICILLA MARIA SANTANA'}
1145472;{'Publicado em 17 de setembro de 2024'};{'AVISO DE LICITAÇÃO'};set()
1145431;{'Publicado em 17 de setembro de 2024'};{'DISPENSA N° 172/2024'};set()
1145432;{'Publicado em 17 de setembro de 2024'};{'DISPENSA N° 173/2024'};set()
1144488;{'Publicado em 13 de setembro de 2024'};{'AVISO DE LICITAÇÃO'};set()
1143786;{'Publicado em 11 de setembro de 2024'};{'CONVÊNIO'};{'CLAIR TOMÉ KUHN'}
1143784;{'Publicado em 11 de setembro de 2024'};{'CONVÊNIO'};{'CLAIR TOMÉ KUHN'}
1143112;{'Publicado em 10 de setembro de 2024'};{'PORTARIA'};{'ARITA GILDA HÜBNER BERGMANN'}
1142784;{'Publicado em 9 de setembro de 2024'};{'RESOLUÇÃO'};{'EDUARDO LEITE'}
1142114;{'Publicado em 6 de setembro de 2024'};{'SÚMULA'};{'JUVIR COSTELLA'}
1142149;{'Publicado em 6 de setembro de 2024'};{'CONVÊNIO'};{'CLAIR TOMÉ KUHN'}
1142141;{'Publicado em 6 de setembro de 2024'};{'CONVÊNIO'};{'CLAIR TOMÉ KUHN'}
1142156;{'Publicado em 6 de setembro de 2024'};{'RESOLUÇÃO'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1141467;{'Publicado em 5 de setembro de 2024'};{'RESOLUÇÃO'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1141029;{'Publicado em 4 de setembro de 2024'};{'SÚMULA'};{'JUVIR COSTELLA'}
1139017;{'Publicado em 29 de agosto de 2024'};{'ATOS ADMINISTRATIVOS'};{'JUVIR COSTELLA'}
1138431;{'Publicado em 28 de agosto de 2024'};{'PORTARIA'};{'MARGUET INÊS HOFFMANN MITTMANN'}
1138440;{'Publicado em 28 de agosto de 2024'};{'REVERSÃO'};{'EDUARDO ESTEVAM CAMARGO RODRIGUES - CORONEL QOEM', 'MARCELO CARVALHO SOARES - CEL QOEM'}
1136008;{'Publicado em 22 de agosto de 2024'};{'CONVÊNIO'};{'CLAIR TOMÉ KUHN'}
1135306;{'Publicado em 21 de agosto de 2024'};{'SÚMULA'};{'LUIZ CARLOS CAIO TOMAZELI'}
1135495;{'Publicado em 21 de agosto de 2024'};{'ATOS ADMINISTRATIVOS'};{'CRISTIANO PINTO KLINGER', 'LARISSA PINTO CARVALHO'}
1134998;{'Publicado em 20 de agosto de 2024'};{'CONTRATO'};{'SANDRO LUCIANO CARON DE MORAES'}
1133646;{'Publicado em 16 de agosto de 2024'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1133067;{'Publicado em 15 de agosto de 2024'};{'SÚMULA'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1133066;{'Publicado em 15 de agosto de 2024'};{'SÚMULA'};{'ROBERTO FANTINEL', 'CRISCÉVORE PES SANTI'}
1133056;{'Publicado em 15 de agosto de 2024'};{'CONVÊNIO'};{'CLAIR TOMÉ KUHN'}
1133240;{'Publicado em 15 de agosto de 2024'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1133247;{'Publicado em 15 de agosto de 2024'};{'COMUNICADOS'};{'GILMAR SOSSELLA'}
1133102;{'Publicado em 15 de agosto de 2024'};{'PUBLICACAO EDITAL'};set()
1133041;{'Publicado em 15 de agosto de 2024'};{'PORTARIA'};{'MARGUET INÊS HOFFMANN MITTMANN'}
1133040;{'Publicado em 15 de agosto de 2024'};{'PORTARIA'};{'MARGUET INÊS HOFFMANN MITTMANN'}
1132574;{'Publicado em 14 de agosto de 2024'};{'PORTARIA'};{'CARLOS RAFAEL MALLMANN'}
1131379;{'Publicado em 12 de agosto de 2024'};{'AFASTAMENTO'};{'SANDRO LUCIANO CARON DE MORAES'}
1130675;{'Publicado em 9 de agosto de 2024'};{'ATOS DE DELEGAÇÃO DE COMPETÊNCIA'};{'EDUARDO LEITE'}
1130485;{'Publicado em 9 de agosto de 2024'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1131205;{'Publicado em 9 de agosto de 2024'};{'EDITAIS'};{'IZABEL CHRISTINA COTTA MATTE', 'NARA TERESINHA NARCISO'}
1130617;{'Publicado em 9 de agosto de 2024'};{'RESOLUÇÃO'};{'PERICLES STEHMANN NUNES', 'ARITA GILDA HÜBNER BERGMANN'}
1129849;{'Publicado em 8 de agosto de 2024'};{'AVISO DE LICITAÇÃO'};set()
1129627;{'Publicado em 8 de agosto de 2024'};{'DISPENSA N° 142/2024'};set()
1129632;{'Publicado em 8 de agosto de 2024'};{'DISPENSA N° 143/2024'};set()
1129107;{'Publicado em 7 de agosto de 2024'};{'AVISO DE LICITAÇÃO'};set()
1129113;{'Publicado em 7 de agosto de 2024'};{'LICITAÇÕES'};set()
1128208;{'Publicado em 5 de agosto de 2024'};{'RESOLUÇÃO'};{'EDUARDO LEITE'}
1128206;{'Publicado em 5 de agosto de 2024'};{'RESOLUÇÃO'};{'EDUARDO LEITE'}
1127314;{'Publicado em 2 de agosto de 2024'};{'EXTRATO DE CONTRATO'};set()
1127436;{'Publicado em 1 de agosto de 2024'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1127240;{'Publicado em 1 de agosto de 2024'};{'RESOLUÇÃO'};{'PERICLES STEHMANN NUNES', 'ARITA GILDA HÜBNER BERGMANN'}
1126568;{'Publicado em 30 de julho de 2024'};{'COMUNICADOS'};{'GILMAR SOSSELLA'}
1126197;{'Publicado em 30 de julho de 2024'};{'DISPENSA N° 124/2024'};set()
1126198;{'Publicado em 30 de julho de 2024'};{'DISPENSA N° 125/2024'};set()
1126098;{'Publicado em 29 de julho de 2024'};{'PORTARIA'};{'RODRIGO WARLET MACHADO'}
1124783;{'Publicado em 24 de julho de 2024'};{'TERMO DE COOPERAÇÃO, PROTOCOLO DE INTENÇÃO'};{'CLAIR TOMÉ KUHN'}
1124844;{'Publicado em 24 de julho de 2024'};{'COMUNICADOS'};{'GILMAR SOSSELLA'}
1123253;{'Publicado em 23 de julho de 2024'};{'ORDINÁRIA'};{'EDUARDO LEITE'}
1122999;{'Publicado em 23 de julho de 2024'};{'PORTARIA'};{'ARITA GILDA HÜBNER BERGMANN'}
1121683;{'Publicado em 19 de julho de 2024'};{'INFORMATIVO'};set()
1121678;{'Publicado em 19 de julho de 2024'};{'INFORMATIVO'};set()
1121495;{'Publicado em 18 de julho de 2024'};{'SÚMULA'};{'GILMOR DOS SANTOS BORGES', 'CRISTIANO PINTO KLINGER'}
1119711;{'Publicado em 17 de julho de 2024'};{'CREDENCIAMENTO DE INSTITUIÇÃO FINANCEIRA.'};set()
1120275;{'Publicado em 17 de julho de 2024'};{'PORTARIA'};{'MATEUS SCHWARTZ DOS ANJOS'}
